question_uid,exam_uid,title,link,year,tags,reason
go:2286,cse:1993:set1:main:q6-5,GATE CSE 1993 | Question: 6.5,https://gateoverflow.in/2286/gate-cse-1993-question-6-5,gate1993,gate1993;digital-logic;number-representation;normal;descriptive,no_question_uid_answer_record
go:2285,cse:1993:set1:main:q6-6,GATE CSE 1993 | Question: 6.6,https://gateoverflow.in/2285/gate-cse-1993-question-6-6,gate1993,gate1993;digital-logic;normal;rom;descriptive,no_question_uid_answer_record
go:611,cse:1993:set1:main:q2-7,GATE CSE 1993 | Question: 02.7,https://gateoverflow.in/611/gate-cse-1993-question-02-7,gate1993,gate1993;linear-algebra;normal;matrix;fill-in-the-blanks,no_question_uid_answer_record
go:553,cse:1992:set1:main:q1-viii,"GATE CSE 1992 | Question: 01,viii",https://gateoverflow.in/553/gate-cse-1992-question-01-viii,gate1992,gate1992;compiler-design;assembler;normal;fill-in-the-blanks,no_question_uid_answer_record
go:552,cse:1992:set1:main:q1-vii,"GATE CSE 1992 | Question: 01,vii",https://gateoverflow.in/552/gate-cse-1992-question-01-vii,gate1992,gate1992;compiler-design;macros;easy;fill-in-the-blanks,no_question_uid_answer_record
go:550,cse:1992:set1:main:q1-v,"GATE CSE 1992 | Question: 01,v",https://gateoverflow.in/550/gate-cse-1992-question-01-v,gate1992,gate1992;computer-networks;network-flow;easy;fill-in-the-blanks,no_question_uid_answer_record
go:548,cse:1992:set1:main:q1-iv,GATE CSE 1992 | Question: 01-iv,https://gateoverflow.in/548/gate-cse-1992-question-01-iv,gate1992,gate1992;co-and-architecture;easy;instruction-execution;fill-in-the-blanks,no_question_uid_answer_record
go:547,cse:1992:set1:main:q1-iii,GATE CSE 1992 | Question: 01-iii,https://gateoverflow.in/547/gate-cse-1992-question-01-iii,gate1992,gate1992;normal;co-and-architecture;clock-frequency;fill-in-the-blanks,no_question_uid_answer_record
go:545,cse:1992:set1:main:q1-i,GATE CSE 1992 | Question: 01-i,https://gateoverflow.in/545/gate-cse-1992-question-01-i,gate1992,gate1992;digital-logic;k-map;normal;fill-in-the-blanks,no_question_uid_answer_record
go:525,cse:1991:set1:main:q3-xi,GATE CSE 1991 | Question: 03-xi,https://gateoverflow.in/525/gate-cse-1991-question-03-xi,gate1991,gate1991;operating-system;virtual-memory;normal;multiple-selects,no_question_uid_answer_record
go:514,cse:1991:set1:main:q2-iv,GATE CSE 1991 | Question: 02-iv,https://gateoverflow.in/514/gate-cse-1991-question-02-iv,gate1991,gate1991;combinatory;normal;match-the-following,no_question_uid_answer_record
go:513,cse:1991:set1:main:q2-iii,GATE CSE 1991 | Question: 02-iii,https://gateoverflow.in/513/gate-cse-1991-question-02-iii,gate1991,gate1991;operating-system;normal;match-the-following;runtime-environment,no_question_uid_answer_record
go:510,cse:1991:set1:main:q1-xv,"GATE CSE 1991 | Question: 01,xv",https://gateoverflow.in/510/gate-cse-1991-question-01-xv,gate1991,gate1991;graph-theory;graph-connectivity;normal;fill-in-the-blanks,no_question_uid_answer_record
go:509,cse:1991:set1:main:q1-xiv,"GATE CSE 1991 | Question: 01,xiv",https://gateoverflow.in/509/gate-cse-1991-question-01-xiv,gate1991,gate1991;set-theory&algebra;partial-order;normal;fill-in-the-blanks,no_question_uid_answer_record
go:508,cse:1991:set1:main:q1-xii,GATE CSE 1991 | Question: 01-xii,https://gateoverflow.in/508/gate-cse-1991-question-01-xii,gate1991,gate1991;operating-system;normal;precedence-graph;fill-in-the-blanks,no_question_uid_answer_record
go:504,cse:1991:set1:main:q1-vi,"GATE CSE 1991 | Question: 1,vi",https://gateoverflow.in/504/gate-cse-1991-question-1-vi,gate1991,gate1991;programming;loop-invariants;normal;fill-in-the-blanks,no_question_uid_answer_record
go:503,cse:1991:set1:main:q1-v,GATE CSE 1991 | Question: 01-v,https://gateoverflow.in/503/gate-cse-1991-question-01-v,gate1991,gate1991;digital-logic;normal;number-representation;fill-in-the-blanks,no_question_uid_answer_record
go:502,cse:1991:set1:main:q1-ix,"GATE CSE 1991 | Question: 1,ix",https://gateoverflow.in/502/gate-cse-1991-question-1-ix,gate1991,gate1991;binary-tree;easy;data-structures;descriptive,no_question_uid_answer_record
go:84039,cse:1990:set1:main:q2-x,GATE CSE 1990 | Question: 2-x,https://gateoverflow.in/84039/gate-cse-1990-question-2-x,gate1990,gate1990;match-the-following;set-theory&algebra;group-theory,no_question_uid_answer_record
go:84033,cse:1990:set1:main:q2-ix,GATE CSE 1990 | Question: 2-ix,https://gateoverflow.in/84033/gate-cse-1990-question-2-ix,gate1990,gate1990;match-the-following;compiler-design;compilation-phases,no_question_uid_answer_record
go:83993,cse:1990:set1:main:q2-viii,GATE CSE 1990 | Question: 2-viii,https://gateoverflow.in/83993/gate-cse-1990-question-2-viii,gate1990,gate1990;match-the-following;data-structures;heap,no_question_uid_answer_record
go:83980,cse:1990:set1:main:q2-v,GATE CSE 1990 | Question: 2-v,https://gateoverflow.in/83980/gate-cse-1990-question-2-v,gate1990,gate1990;match-the-following;compiler-design;runtime-environment;recursion,no_question_uid_answer_record
go:83977,cse:1990:set1:main:q2-iv,GATE CSE 1990 | Question: 2-iv,https://gateoverflow.in/83977/gate-cse-1990-question-2-iv,gate1990,gate1990;match-the-following;database-normalization;databases,no_question_uid_answer_record
go:83859,cse:1990:set1:main:q2-iii,GATE CSE 1990 | Question: 2-iii,https://gateoverflow.in/83859/gate-cse-1990-question-2-iii,gate1990,match-the-following;gate1990;operating-system;process-synchronization,no_question_uid_answer_record
go:83854,cse:1990:set1:main:q1-viii,GATE CSE 1990 | Question: 1-viii,https://gateoverflow.in/83854/gate-cse-1990-question-1-viii,gate1990,gate1990;graph-theory;graph-connectivity;fill-in-the-blanks,no_question_uid_answer_record
go:83851,cse:1990:set1:main:q1-vii,GATE CSE 1990 | Question: 1-vii,https://gateoverflow.in/83851/gate-cse-1990-question-1-vii,gate1990,gate1990;operating-system;semaphore;process-synchronization;fill-in-the-blanks,no_question_uid_answer_record
go:83850,cse:1990:set1:main:q1-vi,GATE CSE 1990 | Question: 1-vi,https://gateoverflow.in/83850/gate-cse-1990-question-1-vi,gate1990,gate1990;operating-system;process-scheduling;fill-in-the-blanks,no_question_uid_answer_record
go:83833,cse:1990:set1:main:q1-v,GATE CSE 1990 | Question: 1-v,https://gateoverflow.in/83833/gate-cse-1990-question-1-v,gate1990,gate1990;operating-system;virtual-memory;fill-in-the-blanks,no_question_uid_answer_record
go:83830,cse:1990:set1:main:q1-iv-a,GATE CSE 1990 | Question: 1-iv-a,https://gateoverflow.in/83830/gate-cse-1990-question-1-iv-a,gate1990,gate1990;digital-logic;number-representation;floating-point-representation;fill-in-the-blanks,no_question_uid_answer_record
go:83829,cse:1990:set1:main:q1-i,GATE CSE 1990 | Question: 1-i,https://gateoverflow.in/83829/gate-cse-1990-question-1-i,gate1990,gate1990;digital-logic;adder;fill-in-the-blanks,no_question_uid_answer_record
go:87874,cse:1989:set1:main:q4-i,GATE CSE 1989 | Question: 4-i,https://gateoverflow.in/87874/gate-cse-1989-question-4-i,gate1989,gate1989;descriptive;combinatory;normal;proof,no_question_uid_answer_record
go:87129,cse:1989:set1:main:q3-vi,GATE CSE 1989 | Question: 3-vi,https://gateoverflow.in/87129/gate-cse-1989-question-3-vi,gate1989,gate1989;normal;graph-theory;graph-planarity;descriptive,no_question_uid_answer_record
go:87081,cse:1989:set1:main:q2-iv,GATE CSE 1989 | Question: 2-iv,https://gateoverflow.in/87081/gate-cse-1989-question-2-iv,gate1989,match-the-following;gate1989;operating-system;virtual-memory,no_question_uid_answer_record
go:87080,cse:1989:set1:main:q2-iii,GATE CSE 1989 | Question: 2-iii,https://gateoverflow.in/87080/gate-cse-1989-question-2-iii,gate1989,gate1989;match-the-following;algorithms;time-complexity,no_question_uid_answer_record
go:87078,cse:1989:set1:main:q2-ii,GATE CSE 1989 | Question: 2-ii,https://gateoverflow.in/87078/gate-cse-1989-question-2-ii,gate1989,gate1989;match-the-following;co-and-architecture;addressing-modes;easy,no_question_uid_answer_record
go:87053,cse:1989:set1:main:q1-vi,GATE CSE 1989 | Question: 1-vi,https://gateoverflow.in/87053/gate-cse-1989-question-1-vi,gate1989,descriptive;gate1989;digital-logic;number-representation;floating-point-representation,no_question_uid_answer_record
go:87051,cse:1989:set1:main:q1-v,GATE CSE 1989 | Question: 1-v,https://gateoverflow.in/87051/gate-cse-1989-question-1-v,gate1989,gate1989;descriptive;set-theory&algebra;binary-operation,no_question_uid_answer_record
go:87048,cse:1989:set1:main:q1-iv,GATE CSE 1989 | Question: 1-iv,https://gateoverflow.in/87048/gate-cse-1989-question-1-iv,gate1989,gate1989;set-theory&algebra;relations;descriptive,no_question_uid_answer_record
go:87046,cse:1989:set1:main:q1-iii,GATE CSE 1989 | Question: 1-iii,https://gateoverflow.in/87046/gate-cse-1989-question-1-iii,gate1989,gate1989;descriptive;compiler-design;parsing,no_question_uid_answer_record
go:94368,cse:1988:set1:main:q7iii,GATE CSE 1988 | Question: 7iii,https://gateoverflow.in/94368/gate-cse-1988-question-7iii,gate1988,gate1988;normal;descriptive;data-structures;binary-tree,no_question_uid_answer_record
go:94367,cse:1988:set1:main:q7ii,GATE CSE 1988 | Question: 7ii,https://gateoverflow.in/94367/gate-cse-1988-question-7ii,gate1988,gate1988;data-structures;normal;descriptive;binary-tree,no_question_uid_answer_record
go:94366,cse:1988:set1:main:q7i,GATE CSE 1988 | Question: 7i,https://gateoverflow.in/94366/gate-cse-1988-question-7i,gate1988,gate1988;normal;descriptive;data-structures;binary-tree,no_question_uid_answer_record
go:94364,cse:1988:set1:main:q6ii,GATE CSE 1988 | Question: 6ii,https://gateoverflow.in/94364/gate-cse-1988-question-6ii,gate1988,gate1988;normal;descriptive;loop-invariants,no_question_uid_answer_record
go:94363,cse:1988:set1:main:q6i,GATE CSE 1988 | Question: 6i,https://gateoverflow.in/94363/gate-cse-1988-question-6i,gate1988,gate1988;normal;descriptive;algorithms;time-complexity,no_question_uid_answer_record
go:94361,cse:1988:set1:main:q5i,GATE CSE 1988 | Question: 5i,https://gateoverflow.in/94361/gate-cse-1988-question-5i,gate1988,gate1988;normal;descriptive;co-and-architecture;unsolved,no_question_uid_answer_record
go:94360,cse:1988:set1:main:q4ii,GATE CSE 1988 | Question: 4ii,https://gateoverflow.in/94360/gate-cse-1988-question-4ii,gate1988,gate1988;digital-logic;descriptive;adder,no_question_uid_answer_record
go:94359,cse:1988:set1:main:q4i,GATE CSE 1988 | Question: 4i,https://gateoverflow.in/94359/gate-cse-1988-question-4i,gate1988,gate1988;descriptive;co-and-architecture;data-path;unsolved,no_question_uid_answer_record
go:94358,cse:1988:set1:main:q3a-b,GATE CSE 1988 | Question: 3a-b,https://gateoverflow.in/94358/gate-cse-1988-question-3a-b,gate1988,gate1988;descriptive;digital-logic;k-map,no_question_uid_answer_record
go:94353,cse:1988:set1:main:q2xviii,GATE CSE 1988 | Question: 2xviii,https://gateoverflow.in/94353/gate-cse-1988-question-2xviii,gate1988,gate1988;descriptive;group-theory,no_question_uid_answer_record
go:94350,cse:1988:set1:main:q2xvii,GATE CSE 1988 | Question: 2xvii,https://gateoverflow.in/94350/gate-cse-1988-question-2xvii,gate1988,gate1988;descriptive;compiler-design;intermediate-code,no_question_uid_answer_record
go:94340,cse:1988:set1:main:q2xvi,GATE CSE 1988 | Question: 2xvi,https://gateoverflow.in/94340/gate-cse-1988-question-2xvi,gate1988,gate1988;descriptive;graph-theory;graph-connectivity,no_question_uid_answer_record
go:93966,cse:1988:set1:main:q2xii,GATE CSE 1988 | Question: 2xii,https://gateoverflow.in/93966/gate-cse-1988-question-2xii,gate1988,gate1988;normal;descriptive;runtime-environment;compiler-design,no_question_uid_answer_record
go:93955,cse:1988:set1:main:q2xi,GATE CSE 1988 | Question: 2xi,https://gateoverflow.in/93955/gate-cse-1988-question-2xi,gate1988,gate1988;descriptive;operating-system;process-synchronization;unsolved,no_question_uid_answer_record
go:93953,cse:1988:set1:main:q2xb,GATE CSE 1988 | Question: 2xb,https://gateoverflow.in/93953/gate-cse-1988-question-2xb,gate1988,gate1988;normal;descriptive;operating-system;process-scheduling,no_question_uid_answer_record
go:93951,cse:1988:set1:main:q2xa,GATE CSE 1988 | Question: 2xa,https://gateoverflow.in/93951/gate-cse-1988-question-2xa,gate1988,gate1988;normal;descriptive;operating-system;process-scheduling,no_question_uid_answer_record
go:93949,cse:1988:set1:main:q2ix,GATE CSE 1988 | Question: 2ix,https://gateoverflow.in/93949/gate-cse-1988-question-2ix,gate1988,gate1988;normal;descriptive;theory-of-computation;identify-class-language,no_question_uid_answer_record
go:93948,cse:1988:set1:main:q2viii,GATE CSE 1988 | Question: 2viii,https://gateoverflow.in/93948/gate-cse-1988-question-2viii,gate1988,gate1988;theory-of-computation;descriptive;decidability;turing-machine,no_question_uid_answer_record
go:93947,cse:1988:set1:main:q2vii,GATE CSE 1988 | Question: 2vii,https://gateoverflow.in/93947/gate-cse-1988-question-2vii,gate1988,gate1988;descriptive;mathematical-logic;propositional-logic,no_question_uid_answer_record
go:91685,cse:1988:set1:main:q2-v,GATE CSE 1988 | Question: 2-v,https://gateoverflow.in/91685/gate-cse-1988-question-2-v,gate1988,gate1988;descriptive;digital-logic;easy;circuit-output;min-sum-of-products-form,no_question_uid_answer_record
go:91679,cse:1988:set1:main:q2-iii,GATE CSE 1988 | Question: 2-iii,https://gateoverflow.in/91679/gate-cse-1988-question-2-iii,gate1988,gate1988;digital-logic;descriptive;boolean-algebra,no_question_uid_answer_record
go:91676,cse:1988:set1:main:q2-ii,GATE CSE 1988 | Question: 2-ii,https://gateoverflow.in/91676/gate-cse-1988-question-2-ii,gate1988,gate1988;normal;co-and-architecture;instruction-format;descriptive,no_question_uid_answer_record
go:91351,cse:1988:set1:main:q1vii,GATE CSE 1988 | Question: 1vii,https://gateoverflow.in/91351/gate-cse-1988-question-1vii,gate1988,gate1988;descriptive;lattice;set-theory&algebra,no_question_uid_answer_record
go:80584,cse:1987:set1:main:q2e,GATE CSE 1987 | Question: 2e,https://gateoverflow.in/80584/gate-cse-1987-question-2e,gate1987,gate1987;graph-theory;graph-planarity;true-false,no_question_uid_answer_record
go:302793,cse:2019:set1:main:q55,GATE CSE 2019 | Question: 55,https://gateoverflow.in/302793/gate-cse-2019-question-55,gatecse-2019,gatecse-2019;numerical-answers;databases;relational-algebra;2-marks,no_question_uid_answer_record
go:80,cse:2013:set1:main:q47,GATE CSE 2013 | Question: 47,https://gateoverflow.in/80/gate-cse-2013-question-47,gatecse-2013,mathematical-logic;normal;marks-to-all;gatecse-2013;first-order-logic,no_question_uid_answer_record
go:401,cse:2008:set1:main:q3,GATE CSE 2008 | Question: 3,https://gateoverflow.in/401/gate-cse-2008-question-3,gatecse-2008,gatecse-2008;easy;linear-algebra;system-of-equations,no_question_uid_answer_record
go:1224,cse:2007:set1:main:q26,GATE CSE 2007 | Question: 26,https://gateoverflow.in/1224/gate-cse-2007-question-26,gatecse-2007,gatecse-2007;set-theory&algebra;normal;partial-order;descriptive,no_question_uid_answer_record
go:2597,cse:1995:set1:main:q1-10,GATE CSE 1995 | Question: 1.10,https://gateoverflow.in/2597/gate-cse-1995-question-1-10,gate1995,gate1995;compiler-design;grammar;normal,no_question_uid_answer_record
go:422817,cse:2024:set1:main:q25,GATE CSE 2024 | Set 1 | Question: 25,https://gateoverflow.in/422817/gate-cse-2024-set-1-question-25,gatecse-2024-set1,gatecse-2024-set1;numerical-answers;databases;relational-algebra;one-mark;er-diagram;b-tree;multiple-selects;database-normalization;two-marks,no_question_uid_answer_record
go:422862,cse:2024:set2:main:q35,GATE CSE 2024 | Set 2 | Question: 35,https://gateoverflow.in/422862/gate-cse-2024-set-2-question-35,gatecse-2024-set2,gatecse-2024-set2;databases;relational-algebra;two-marks;numerical-answers;database-normalization;transaction-and-concurrency;easy;one-mark;er-diagram;multiple-selects;indexing,no_question_uid_answer_record
go:460051,cse:2025:set1:main:q29,GATE CSE 2025 | Set 1 | Question: 29,https://gateoverflow.in/460051/gate-cse-2025-set-1-question-29,,gatecse-2025-set1;databases;tuple-relational-calculus;two-marks;functional-dependency;database-normalization;multiple-selects;sql;numerical-answers;easy;goclasses;transaction-and-concurrency;one-mark,no_question_uid_answer_record
